1998-05-15,43,It's All About Me,Playa
 
1998-05-15,44,It's All About Me,Beenie Man
1998-05-15,45,It's All About Me,2Pac Featuring Eric Williams
1998-05-15,46,It's All About Me,Uncle Sam
1998-05-15,47,It's All About Me,JD Featuring Da Brat
1998-05-15,48,It's All About Me,Elton John
1998-05-15,49,It's All About Me,Jon B
1998-05-15,50,It's All About Me,Jo Dee Messina
1998-05-15,51,It's All About Me,S.O.A.P.
1998-05-15,52,It's All About Me,Loreena McKennitt
1998-05-15,53,It's All About Me,Garbage
1998-05-15,54,It's All About Me,Salt-N-Pepa
1998-05-15,55,It's All About Me,Elton John
1998-05-15,56,It's All About Me,INOJ/LATHUN
1998-05-15,57,It's All About Me,Jimmy Ray
1998-05-15,58,It's All About Me,SWV
1998-05-15,59,It's All About Me,Spice Girls
1998-05-15,60,It's All About Me,Smooth
1998-05-15,61,It's All About Me,Deja Vu
1998-05-15,62,It's All About Me,George Strait
1998-05-15,63,It's All About Me,Silkk The Shocker Featuring Master P, Destiny's Child, O'Dell, Mo
1998-05-15,64,It's All About Me,Randy Travis
1998-05-15,65,It's All About Me,Metallica
1998-05-15,66,It's All About Me,Tracy Byrd
1998-05-15,67,It's All About Me,Clay Walker
1998-05-15,68,It's All About Me,Michael W. Smith
1998-05-15,69,It's All About Me,Jay-Z Featuring BLACKstreet
1998-05-15,70,It's All About Me,Do Or Die Featuring Johnny P & Twista
1998-05-15,71,It's All About Me,7 Mile
1998-05-15,72,It's All About Me,Militia
1998-05-15,73,It's All About Me,Dakota Moon
1998-05-15,74,It's All About Me,She Moves
1998-05-15,75,It's All About Me,Keith Washington
1998-05-15,76,It's All About Me,Mark Morrison
1998-05-15,77,It's All About Me,Tim McGraw
1998-05-15,78,It's All About Me,The Kenny Wayne Shepherd Band
1998-05-15,79,It's All About Me,Lisa Loeb
1998-05-15,80,It's All About Me,Mark Wills
1998-05-15,81,It's All About Me,Blessid Union Of Souls
1998-05-15,82,It's All About Me,All Saints
1998-05-15, 83,It's All About Me,Davina
1998-05-15,84,It's All About Me,Kenny Chesney
1998-05-15,85,It's All About Me,Dixie Chicks
1998-05-15,86,It's All About Me,Rockell
1998-05-15,87,It's All About Me,David Kersh
1998-05-15,88,It's All About Me,Elusion
1998-05-15,89,It's All About Me,Mono
1998-05-15,90,It's All About Me,Hi-Town DJs
1998-05-15,91,It's All About Me,M:G
1998-05-15,92,It's All About Me,Aerosmith
1998-05-15,93,It's All About Me,Jody Watley
1998-05-15,94,It's All About Me,LL Cool J
1998-05-15,95,It's All About Me,Innerlude
1998-05-15,96,It's All About Me,Busta Rhymes
1998-05-15,97,It's All About Me,Sarah McLachlan
1998-05-15,98,It's All About Me,The Tuesdays
1998-05-15,99,It's All About Me,Queen Pen Featuring Eric Williams
1998-05-15,100,It's All About Me,Rufus Blaq
1998-06-15,1,They Don't Know,Brandy & Monica
1998-06-15,2,They Don't Know,Shania Twain
1998-06-15,3,They Don't Know,Next
1998-06-15,4,They Don't Know,Mariah Carey
1998-06-15,5,They Don't Know,Janet Featuring BLACKstreet
1998-06-15,6,They Don't Know,Backstreet Boys
1998-06-15,7,They Don't Know,Jon B
1998-06-15,8,They Don't Know,K-Ci & JoJo
1998-06-15,9,They Don't Know,Sarah McLachlan
1998-06-15,10,They Don't Know,Savage Garden
1998-06-15,11,They Don't Know,Xscape
1998-06-15,12,They Don't Know,Marcy Playground
1998-06-15,13,They Don't Know,Usher
1998-06-15,14,They Don't Know,Public Announcement
1998-06-15,15,They Don't Know,Voices Of Theory
1998-06-15,16,They Don't Know,Mya & Sisqo
1998-06-15,17,They Don't Know,Montell Jordan Feat. Master P & Silkk The Shocker
1998-06-15,18,They Don't Know,Master P Featuring Sons Of Funk
1998-06-15,19,They Don't Know,'N Sync
1998-06-15,20,They Don't Know,Busta Rhymes
1998-06-15,21,They Don't Know,LeAnn Rimes
1998-06-15,22,They Don't Know,Madonna
1998-06-15,23,They Don't Know,Will Smith
1998-06-15,24,They Don't Know,Master P Feat. Fiend, Silkk The Shocker, Mia X & Mystikal
1998-06-15,25,They Don't Know,Destiny's Child
1998-06-15,26,They Don't Know,LeAnn Rimes
1998-06-15,27,They Don't Know,Gloria Estefan
1998-06-15,28,They Don't Know,Third Eye Blind
1998-06-15,29,They Don't Know,Janet
1998-06-15,30,They Don't Know,Imajin Featuring Keith Murray
1998-06-15,31,They Don't Know,Faith Hill
1998-06-15,32,They Don't Know,Luke Featuring No Good But So Good
1998-06-15,33,They Don't Know,Paula Cole
1998-06-15,34,They Don't Know, The Lox [Featuring DMX & Lil' Kim]
1998-06-15,35,They Don't Know,Puff Daddy & The Family Featuring The Notorious B.I.G. & Busta Rh
1998-06-15,36,They Don't Know,Spice Girls
1998-06-15,37,They Don't Know,Link
1998-06-15,38,They Don't Know,Playa
1998-06-15,39,They Don't Know,Big Punisher Featuring Joe
1998-06-15,40,They Don't Know,Usher
1998-06-15,41,They Don't Know,Mase Featuring Total
1998-06-15,42,They Don't Know,Usher
1998-06-15,43,They Don't Know,Beenie Man
1998-06-15,44,They Don't Know,Celine Dion
1998-06-15,45,They Don't Know,Elton John
1998-06-15,46,They Don't Know,Tamia
1998-06-15,47,They Don't Know,DMX Featuring Sheek Of The Lox
1998-06-15,48,They Don't Know,La Bouche
1998-06-15,49,They Don't Know,Lord Tariq & Peter Gunz
1998-06-15,50,They Don't Know,Wyclef Jean
1998-06-15,51,They Don't Know,Sylk-E. Fyne Featuring Chill
1998-06-15,52,They Don't Know,Five
1998-06-15,53,They Don't Know,Pearl Jam
1998-06-15,54,They Don't Know,The Verve
1998-06-15,55,They Don't Know,Garbage
1998-06-15,56,They Don't Know,Canibus
1998-06-15,57,They Don't Know,Timbaland & Magoo
1998-06-15,58,They Don't Know,Various Artists
1998-06-15,59,They Don't Know,Elton John
1998-06-15,60,They Don't Know,Dixie Chicks
1998-06-15,61,They Don't Know,Jo Dee Messina
1998-06-15,62,They Don't Know,John Forte
1998-06-15,63,They Don't Know,Loreena McKennitt
1998-06-15,64,They Don't Know,INOJ/LATHUN
1998-06-15,65,They Don't Know,S.O.A.P.
1998-06-15,66,They Don't Know,7 Mile
1998-06-15,67,They Don't Know, Olivia Newton-John
1998-06-15,68,They Don't Know,JD Featuring Da Brat
1998-06-15,69,They Don't Know,Aretha Franklin
1998-06-15,70,They Don't Know,2Pac Featuring Eric Williams
1998-06-15,71,They Don't Know,Hi-Town DJs
1998-06-15,72,They Don't Know,George Strait
1998-06-15,73,They Don't Know,Salt-N-Pepa
1998-06-15,74,They Don't Know,Silkk The Shocker Featuring Master P, Destiny's Child, O'Dell, Mo
1998-06-15,75,They Don't Know,Terri Clark
1998-06-15,76,They Don't Know,Mark Wills
 
1998-06-15,77,They Don't Know,Tracy Byrd
1998-06-15,78,They Don't Know,Deja Vu
1998-06-15,79,They Don't Know,Metallica
1998-06-15,80,They Don't Know,Rebekah
1998-06-15,81,They Don't Know,Ty Herndon
1998-06-15,82,They Don't Know,Baby Talk
1998-06-15,83,They Don't Know,Queen Pen Featuring Teddy Riley, Nutta Butta, Markell & Jesse Wes
1998-06-15,84,They Don't Know,Nutta Butta Featuring Teddy Riley And Anonymous
1998-06-15,85,They Don't Know,Sister 7
1998-06-15,86,They Don't Know,Tim McGraw
1998-06-15,87,They Don't Know,Spice Girls
1998-06-15,88,They Don't Know,LaTanya Featuring Twista
1998-06-15,89,They Don't Know,Nu Flavor
1998-06-15,90,They Don't Know,Do Or Die Featuring Johnny P & Twista
1998-06-15,91,They Don't Know,Randy Travis
1998-06-15,92,They Don't Know,Hannah Jones
1998-06-15,93,They Don't Know,Christion
1998-06-15,94,They Don't Know,The Kenny Wayne Shepherd Band
1998-06-15,95,They Don't Know,Sam Salter
1998-06-15,96,They Don't Know,Jimmy Ray
1998-06-15,97,They Don't Know,SWV
1998-06-15,98,They Don't Know,Blessid Union Of Souls
1998-06-15,99,They Don't Know,She Moves
1998-06-15,100,They Don't Know,Kenny Chesney
1998-07-15,1,Make It Hot,Brandy & Monica
1998-07-15,2,Make It Hot,Shania Twain
1998-07-15,3,Make It Hot,Usher
1998-07-15,4,Make It Hot,Next
1998-07-15,5,Make It Hot,Sarah McLachlan
1998-07-15,6,Make It Hot,Puff Daddy Featuring Jimmy Page
1998-07-15,7,Make It Hot,Madonna
1998-07-15,8,Make It Hot,Nicole Featuring Missy "Misdemeanor" Elliott & Mocha
1998-07-15,9,Make It Hot,Mariah Carey
1998-07-15,10,Make It Hot,Backstreet Boys
1998-07-15,11,Make It Hot,Jon B
1998-07-15,12,Make It Hot,Voices Of Theory
1998-07-15,13,Make It Hot,K-Ci & JoJo
1998-07-15,14,Make It Hot,Savage Garden
1998-07-15,15,Make It Hot,Five
1998-07-15,16,Make It Hot,Pras Michel Feat. Ol' Dirty Bastard & Introducing Mya
1998-07-15, 17,Make It Hot,Marcy Playground
1998-07-15,18,Make It Hot,Spice Girls
1998-07-15,19,Make It Hot,LeAnn Rimes
1998-07-15,20,Make It Hot,Master P Featuring Sons Of Funk
1998-07-15,21,Make It Hot,Janet Featuring BLACKstreet
1998-07-15,22,Make It Hot,Kelly Price
1998-07-15,23,Make It Hot,Link
1998-07-15,24,Make It Hot,Nate Dogg Featuring Warren G
1998-07-15,25,Make It Hot,Xscape
1998-07-15,26,Make It Hot,Big Punisher Featuring Joe
1998-07-15,27,Make It Hot,Imajin Featuring Keith Murray
1998-07-15,28,Make It Hot,Faith Hill
1998-07-15,29,Make It Hot,LeAnn Rimes
1998-07-15,30,Make It Hot,Will Smith
1998-07-15,31,Make It Hot,Busta Rhymes
1998-07-15,32,Make It Hot,Cleopatra
1998-07-15,33,Make It Hot,Jennifer Paige
1998-07-15,34,Make It Hot,Montell Jordan Feat. Master P & Silkk The Shocker
1998-07-15,35,Make It Hot,Third Eye Blind
1998-07-15,36,Make It Hot,Master P Feat. Fiend, Silkk The Shocker, Mia X & Mystikal
1998-07-15,37,Make It Hot,Ace Of Base
1998-07-15,38,Make It Hot,'N Sync
1998-07-15,39,Make It Hot,Janet
1998-07-15,40,Make It Hot,Destiny's Child
1998-07-15,41,Make It Hot,Savage Garden
1998-07-15,42,Make It Hot,Paula Cole
1998-07-15,43,Make It Hot,Gloria Estefan
1998-07-15,44,Make It Hot,Luke Featuring No Good But So Good
1998-07-15,45,Make It Hot,Rod Stewart
1998-07-15,46,Make It Hot,Public Announcement
1998-07-15,47,Make It Hot,Playa
1998-07-15,48,Make It Hot,Elton John
1998-07-15,49,Make It Hot,Dixie Chicks
1998-07-15,50,Make It Hot,7 Mile
1998-07-15,51,Make It Hot,Mya & Sisqo
1998-07-15,52,Make It Hot,Beenie Man
1998-07-15,53,Make It Hot,The Smashing Pumpkins
1998-07-15,54,Make It Hot,Madonna
1998-07-15,55,Make It Hot,Goodie Mob Featuring Outkast
1998-07-15,56,Make It Hot,Hi-Town DJs
1998-07-15,57,Make It Hot,Sam Salter
1998-07-15,58,Make It Hot,La Bouche
1998-07-15,59,Make It Hot,Fleetwood Mac
1998-07-15,60,Make It Hot,Ricky Martin
1998-07-15,61,Make It Hot,69 Boyz
1998-07-15,62,Make It Hot,Myron
1998-07-15,63,Make It Hot,Nutta Butta Featuring Teddy Riley And Anonymous
1998-07-15,64,Make It Hot,Vince Gill
1998-07-15,65,Make It Hot,Jo Dee Messina
1998-07-15,66,Make It Hot,Tori Amos
1998-07-15,67,Make It Hot,John Forte
1998-07-15,68,Make It Hot,Cam'Ron Featuring Mase
1998-07-15,69,Make It Hot,Various Artists
1998-07-15,70,Make It Hot,The Lox [Featuring DMX & Lil' Kim]
1998-07-15,71,Make It Hot,Rockell [Duet With Collage]
1998-07-15,72,Make It Hot,Pearl Jam
1998-07-15,73,Make It Hot,Tami Davis
1998-07-15,74,Make It Hot,Mark Wills
1998-07-15,75,Make It Hot,Garbage
1998-07-15,76,Make It Hot,Missjones
1998-07-15,77,Make It Hot,Elton John
1998-07-15,78,Make It Hot,George Strait
1998-07-15,79,Make It Hot,EOL
1998-07-15,80,Make It Hot,Puff Daddy & The Family Featuring The Notorious B.I.G. & Busta Rh
1998-07-15,81,Make It Hot,All City
1998-07-15,82,Make It Hot,Ty Herndon
1998-07-15,83,Make It Hot,The Verve
1998-07-15,84,Make It Hot,Terri Clark
1998-07-15,85,Make It Hot,LaTanya Featuring Twista
1998-07-15,86,Make It Hot,Olivia Newton-John
1998-07-15,87,Make It Hot,Tracy Byrd
1998-07-15,88,Make It Hot,Lari White
1998-07-15,89,Make It Hot,JD Featuring Jay-Z
1998-07-15,90,Make It Hot, Tamia
1998-07-15,91,Make It Hot,Tamia
1998-07-15,92,Make It Hot,Nu Flavor
1998-07-15,93,Make It Hot,Trisha Yearwood
1998-07-15,94,Make It Hot,Aretha Franklin
1998-07-15,95,Make It Hot,Rebekah
1998-07-15,96,Make It Hot,Loreena McKennitt
1998-07-15,97,Make It Hot,Timbaland & Magoo
 
1998-07-15,98,Make It Hot,2Pac Featuring Eric Williams
1998-07-15,99,Make It Hot,Canibus
1998-07-15,100,Make It Hot,Hannah Jones
1998-08-15,1,Come With Me,Brandy & Monica
1998-08-15,2,Come With Me,Usher
1998-08-15,3,Come With Me,Shania Twain
1998-08-15,4,Come With Me,Sarah McLachlan
1998-08-15,5,Come With Me,Nicole Featuring Missy "Misdemeanor" Elliott & Mocha
1998-08-15,6,Come With Me,All Saints
1998-08-15,7,Come With Me,Jennifer Paige
1998-08-15,8,Come With Me,Next
1998-08-15,9,Come With Me,Puff Daddy Featuring Jimmy Page
1998-08-15,10,Come With Me,Five
1998-08-15,11,Come With Me,Ace Of Base
1998-08-15,12,Come With Me,Mase Featuring Puff Daddy
1998-08-15,13,Come With Me,Tatyana Ali
1998-08-15,14,Come With Me,Monica
1998-08-15,15,Come With Me,Kelly Price
1998-08-15,16,Come With Me,Voices Of Theory
1998-08-15,17,Come With Me,Pras Michel Feat. Ol' Dirty Bastard & Introducing Mya
1998-08-15,18,Come With Me,K-Ci & JoJo
1998-08-15,19,Come With Me,Savage Garden
1998-08-15,20,Come With Me,Nate Dogg Featuring Warren G
1998-08-15,21,Come With Me,Madonna
1998-08-15,22,Come With Me,Faith Hill
1998-08-15,23,Come With Me,Jagged Edge
1998-08-15,24,Come With Me,Big Punisher Featuring Joe
1998-08-15,25,Come With Me,Savage Garden
1998-08-15,26,Come With Me,Mariah Carey
1998-08-15,27,Come With Me, Next
1998-08-15,28,Come With Me,Marcy Playground
1998-08-15,29,Come With Me,Backstreet Boys
1998-08-15,30,Come With Me,Cleopatra
1998-08-15,31,Come With Me,LeAnn Rimes
1998-08-15,32,Come With Me,Spice Girls
1998-08-15,33,Come With Me,Jon B
