2015-03-15,36,Shut Up And Dance,WALK THE MOON
2015-03-15,37,Riptide,Vance Joy
 
2015-03-15,38,I Want You To Know,Zedd Featuring Selena Gomez
2015-03-15,39,Outside,Calvin Harris Featuring Ellie Goulding
2015-03-15,40,Animals,Maroon 5
2015-03-15,41,Chandelier,Sia
2015-03-15,42,Conqueror,Empire Cast Featuring Estelle & Jussie Smollett
2015-03-15,43,No Type,Rae Sremmurd
2015-03-15,44,Post To Be,Omarion Featuring Chris Brown & Jhene Aiko
2015-03-15,45,Elastic Heart,Sia
2015-03-15,46,Homegrown,Zac Brown Band
2015-03-15,47,You're So Beautiful
 ,Empire Cast Featuring Jussie Smollett & Yazz
2015-03-15,48,I Really Like You,Carly Rae Jepsen
2015-03-15,49,Love Me Harder,Ariana Grande & The Weeknd
2015-03-15,50,Lonely Tonight,Blake Shelton Featuring Ashley Monroe
2015-03-15,51,Energy,Drake
2015-03-15,52,Ain't Worth The Whiskey,Cole Swindell
2015-03-15,53,Talking Body,Tove Lo
2015-03-15,54,Night Changes,One Direction
2015-03-15,55,CoCo,O.T. Genasis
2015-03-15,56,Mean To Me,Brett Eldredge
2015-03-15,57,Just Gettin' Started,Jason Aldean
2015-03-15,58,Lay Me Down,Sam Smith
2015-03-15,59,I Bet My Life,Imagine Dragons
2015-03-15,60,Legend,Drake
2015-03-15,61,Lonely Eyes,Chris Young
2015-03-15,62,Apparently,J. Cole
2015-03-15,63,Make Me Wanna,Thomas Rhett
2015-03-15,64,Throw Sum Mo,Rae Sremmurd Featuring Nicki Minaj & Young Thug
2015-03-15,65,Know Yourself,Drake
2015-03-15,66,Feeling Myself, Nicki Minaj Featuring Beyonce
2015-03-15,67,Homegrown Honey,Darius Rucker
2015-03-15,68,Slow Motion,Trey Songz
2015-03-15,69,The Heart Wants What It Wants,Selena Gomez
2015-03-15,70,The Hanging Tree, James Newton Howard Featuring Jennifer Lawrence
2015-03-15,71,New Romantics,Taylor Swift
2015-03-15,72,Immortals,Fall Out Boy
2015-03-15,73,Say You Do,Dierks Bentley
2015-03-15,74,Geronimo,Sheppard
2015-03-15,75,10 Bands,Drake
2015-03-15,76,I See You,Luke Bryan
2015-03-15,77,A Guy Walks Into A Bar,Tyler Farr
2015-03-15,78,Budapest,George Ezra
2015-03-15,79,Nobody Love,Tori Kelly
2015-03-15,80,I Lived,OneRepublic
2015-03-15,81,Sun Daze,Florida Georgia Line
2015-03-15,82,Like A Cowboy,Randy Houser
2015-03-15,83,Smoke,A Thousand Horses
2015-03-15,84,Raise 'Em Up,Keith Urban Featuring Eric Church
2015-03-15,85,Little Red Wagon,Miranda Lambert
2015-03-15,86,Watch Me,Silento
2015-03-15,87,Honey, I'm Good.,Andy Grammer
2015-03-15,88,Girl Crush,Little Big Town
2015-03-15,89,What We Ain't Got,Jake Owen
2015-03-15,90,Talladega,Eric Church
2015-03-15,91,Don't It,Billy Currington
2015-03-15,92,Worth It,Fifth Harmony Featuring Kid Ink
 
2015-03-15,93,Adore,Cashmere Cat Featuring Ariana Grande
2015-03-15,94,She Don't Love You,Eric Paslay
2015-03-15,95,I Bet,Ciara
2015-03-15,96,Monster,Meek Mill
2015-03-15,97,Where Are U Now,Skrillex & Diplo With Justin Bieber
2015-03-15,98,Sledgehammer,Fifth Harmony
2015-03-15,99,Try Me,DeJ Loaf
2015-03-15,100,Not For Long,B.o.B Featuring Trey Songz
2015-04-15, 1,Uptown Funk!,Mark Ronson Featuring Bruno Mars
2015-04-15,2,Sugar,Maroon 5
2015-04-15,3,Love Me Like You Do,Ellie Goulding
2015-04-15,4,Earned It (Fifty Shades Of Grey),The Weeknd
2015-04-15,5,Thinking Out Loud,Ed Sheeran
2015-04-15,6,Trap Queen,Fetty Wap
2015-04-15,7,Style,Taylor Swift
2015-04-15,8,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas
2015-04-15,9,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney
2015-04-15,10,See You Again
 ,Wiz Khalifa Featuring Charlie Puth
2015-04-15,11,Somebody,Natalie La Rose Featuring Jeremih
2015-04-15,12,Shut Up And Dance,WALK THE MOON
2015-04-15,13,Chains,Nick Jonas
2015-04-15,14,Want To Want Me,Jason Derulo
2015-04-15,15,Time Of Our Lives,Pitbull & Ne-Yo
2015-04-15,16,One Last Time,Ariana Grande
2015-04-15,17,Blank Space,Taylor Swift
2015-04-15,18,Truffle Butter,Nicki Minaj Featuring Drake & Lil Wayne
2015-04-15,19,B**** Better Have My Money,Rihanna
2015-04-15,20,Lay Me Down,Sam Smith
2015-04-15,21,Take Me To Church,Hozier
2015-04-15,22,Post To Be,Omarion Featuring Chris Brown & Jhene Aiko
2015-04-15,23,Take Your Time,Sam Hunt
2015-04-15,24,Heartbeat Song,Kelly Clarkson
2015-04-15,25,Ayo,Chris Brown & Tyga
2015-04-15,26,Shake It Off,Taylor Swift
2015-04-15,27,I Want You To Know,Zedd Featuring Selena Gomez
2015-04-15,28,Talking Body,Tove Lo
2015-04-15,29,I'm Not The Only One,Sam Smith
2015-04-15,30,Blessings,Big Sean Featuring Drake
2015-04-15, 31,I Don't Mind,Usher Featuring Juicy J
2015-04-15,32,Outside,Calvin Harris Featuring Ellie Goulding
2015-04-15,33,Lips Are Movin,Meghan Trainor
2015-04-15,34,Throw Sum Mo,Rae Sremmurd Featuring Nicki Minaj & Young Thug
2015-04-15,35,Centuries,Fall Out Boy
2015-04-15, 36,Homegrown,Zac Brown Band
2015-04-15,37,All About That Bass,Meghan Trainor
2015-04-15,38,Only,Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown
2015-04-15,39,Dear Future Husband,Meghan Trainor
2015-04-15,40,Riptide,Vance Joy
2015-04-15,41,Worth It,Fifth Harmony Featuring Kid Ink
2015-04-15,42,Stay With Me,Sam Smith
2015-04-15,43,I Don't F**k With You,Big Sean Featuring E-40
2015-04-15,44,Jealous,Nick Jonas
2015-04-15,45,Honey, I'm Good.,Andy Grammer
2015-04-15,46,Budapest,George Ezra
2015-04-15,47,Animals,Maroon 5
2015-04-15,48,Ain't Worth The Whiskey,Cole Swindell
2015-04-15,49,7/11,Beyonce
2015-04-15,50,Night Changes,One Direction
2015-04-15,51,Slow Motion,Trey Songz
2015-04-15,52,Elastic Heart,Sia
2015-04-15,53,Lonely Eyes,Chris Young
2015-04-15,54,Girl Crush,Little Big Town
 
2015-04-15,55,She Knows,Ne-Yo Featuring Juicy J
2015-04-15,56,Hey Mama,David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack
2015-04-15,57,Say You Do,Dierks Bentley
2015-04-15,58,I Bet My Life,Imagine Dragons
 
2015-04-15,59,Know Yourself,Drake
2015-04-15,60,Watch Me,Silento
2015-04-15,61,King Kunta,Kendrick Lamar
2015-04-15,62,Homegrown Honey,Darius Rucker
2015-04-15,63,Geronimo,Sheppard
2015-04-15,64,Where Are U Now,Skrillex & Diplo With Justin Bieber
2015-04-15,65,A Guy Walks Into A Bar,Tyler Farr
2015-04-15,66,Nobody Love,Tori Kelly
2015-04-15,67,I Bet,Ciara
2015-04-15,68,Energy,Drake
2015-04-15,69,All Day,Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney
2015-04-15, 70,Prayer In C,Lillywood & Robin Schulz
2015-04-15,71,Raise 'Em Up,Keith Urban Featuring Eric Church
2015-04-15,72,Don't It,Billy Currington
2015-04-15,73,Trouble,Iggy Azalea Featuring Jennifer Hudson
2015-04-15,74,Legend,Drake
2015-04-15,75,Smoke,A Thousand Horses
2015-04-15,76,Sippin' On Fire,Florida Georgia Line
2015-04-15,77,Get Low,Dillon Francis & DJ Snake
2015-04-15,78,Believe,Mumford & Sons
2015-04-15,79,CoCo,O.T. Genasis
2015-04-15,80,I Really Like You,Carly Rae Jepsen
2015-04-15,81,Little Red Wagon,Miranda Lambert
2015-04-15,82,10 Bands,Drake
2015-04-15,83,You Know You Like It,DJ Snake & AlunaGeorge
2015-04-15,84,Bills,LunchMoney Lewis
2015-04-15,85,Feeling Myself,Nicki Minaj Featuring Beyonce
2015-04-15,86,Little Toy Guns,Carrie Underwood
2015-04-15,87,The Matrimony,Wale Featuring Usher
2015-04-15,88,Bright,Echosmith
2015-04-15,89
 ,She Don't Love You,Eric Paslay
2015-04-15,90,El Perdon (Forgiveness),Nicky Jam & Enrique Iglesias
2015-04-15,91,Good Lovin,Ludacris Featuring Miguel
2015-04-15,92,Immortals,Fall Out Boy
2015-04-15,93,Diamond Rings And Old Barstools,Tim McGraw With Catherine Dunn
2015-04-15,94,Wild Child,Kenny Chesney With Grace Potter
2015-04-15,95,Love You Like That,Canaan Smith
2015-04-15,96,Like A Wrecking Ball,Eric Church
2015-04-15,97,Love Me Like You Mean It,Kelsea Ballerini
2015-04-15,98,Commas,Future
2015-04-15, 99,Apparently,J. Cole
2015-04-15,100,I See You,Luke Bryan
2015-05-15,1,See You Again,Wiz Khalifa Featuring Charlie Puth
2015-05-15,2,Trap Queen,Fetty Wap
 
2015-05-15,3,Uptown Funk!,Mark Ronson Featuring Bruno Mars
2015-05-15,4,Earned It (Fifty Shades Of Grey),The Weeknd
2015-05-15,5,Shut Up And Dance,WALK THE MOON
2015-05-15,6,Sugar,Maroon 5
2015-05-15,7,Love Me Like You Do,Ellie Goulding
2015-05-15,8,Want To Want Me,Jason Derulo
2015-05-15,9,Nasty Freestyle,T-Wayne
2015-05-15,10,Thinking Out Loud,Ed Sheeran
2015-05-15,11,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas
2015-05-15,12,Somebody,Natalie La Rose Featuring Jeremih
2015-05-15,13,Post To Be,Omarion Featuring Chris Brown & Jhene Aiko
2015-05-15,14,Hey Mama, David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack
2015-05-15,15,Style,Taylor Swift
2015-05-15,16,Talking Body,Tove Lo
2015-05-15,17,Honey, I'm Good.,Andy Grammer
2015-05-15,18,Dear Future Husband,Meghan Trainor
2015-05-15,19,One Last Time,Ariana Grande
2015-05-15,20,Chains,Nick Jonas
2015-05-15,21,Worth It
 ,Fifth Harmony Featuring Kid Ink
2015-05-15,22,B**** Better Have My Money,Rihanna
2015-05-15,23,Lay Me Down,Sam Smith
2015-05-15,24,Girl Crush,Little Big Town
2015-05-15,25,Blank Space,Taylor Swift
2015-05-15,26,You Know You Like It
 ,DJ Snake & AlunaGeorge
2015-05-15,27,Take Your Time,Sam Hunt
2015-05-15,28,Blessings,Big Sean Featuring Drake
2015-05-15,29,Time Of Our Lives,Pitbull & Ne-Yo
2015-05-15,30,Where Are U Now,Skrillex & Diplo With Justin Bieber
2015-05-15,31,Slow Motion,Trey Songz
2015-05-15,32,Truffle Butter,Nicki Minaj Featuring Drake & Lil Wayne
2015-05-15,33,Throw Sum Mo,Rae Sremmurd Featuring Nicki Minaj & Young Thug
2015-05-15,34,Shake It Off,Taylor Swift
2015-05-15,35,Take Me To Church,Hozier
2015-05-15,36,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney
2015-05-15,37,Budapest,George Ezra
2015-05-15,38,Watch Me,Silento
2015-05-15,39,Ayo,Chris Brown & Tyga
2015-05-15,40,Homegrown,Zac Brown Band
2015-05-15,41,I'm Not The Only One,Sam Smith
2015-05-15,42,Lips Are Movin,Meghan Trainor
2015-05-15,43,All About That Bass,Meghan Trainor
2015-05-15,44,Sangria,Blake Shelton
2015-05-15,45,Sippin' On Fire,Florida Georgia Line
2015-05-15,46,I Want You To Know,Zedd Featuring Selena Gomez
2015-05-15,47,Elastic Heart,Sia
2015-05-15,48,Don't It,Billy Currington
2015-05-15,49,Centuries,Fall Out Boy
2015-05-15,50,Fight Song
 ,Rachel Platten
2015-05-15,51,Heartbeat Song,Kelly Clarkson
2015-05-15,52,A Guy Walks Into A Bar,Tyler Farr
2015-05-15,53,Geronimo,Sheppard
2015-05-15,54,Say You Do,Dierks Bentley
2015-05-15,55,Smoke,A Thousand Horses
2015-05-15,56,Raise 'Em Up,Keith Urban Featuring Eric Church
2015-05-15,57,Bright,Echosmith
2015-05-15,58,All Day,Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney
2015-05-15,59,Lean On,Major Lazer & DJ Snake Featuring MO
2015-05-15,60,Nobody Love,Tori Kelly
2015-05-15,61,I Bet,Ciara
2015-05-15,62,Know Yourself,Drake
2015-05-15,63, Cheerleader,OMI
2015-05-15,64,Commas,Future
2015-05-15,65,Nasty,Bandit Gang Marco Featuring Dro
2015-05-15,66,Flex (Ooh Ooh Ooh),Rich Homie Quan
2015-05-15,67,Energy,Drake
2015-05-15,68,Be Real,Kid Ink Featuring DeJ Loaf
2015-05-15,69,Renegades,X Ambassadors
2015-05-15,70,Little Toy Guns,Carrie Underwood
2015-05-15,71,Simple Man,Sawyer Fredericks
2015-05-15,72,King Kunta,Kendrick Lamar
2015-05-15,73,Wild Child,Kenny Chesney With Grace Potter
2015-05-15,74,The Matrimony, Wale Featuring Usher
2015-05-15,75,I Really Like You,Carly Rae Jepsen
2015-05-15,76,Diamond Rings And Old Barstools,Tim McGraw With Catherine Dunn
2015-05-15,77,Love You Like That,Canaan Smith
2015-05-15,78,Like A Wrecking Ball,Eric Church
2015-05-15,79,Believe,Mumford & Sons
2015-05-15,80,Love Me Like You Mean It,Kelsea Ballerini
2015-05-15,81,Baby Be My Love Song,Easton Corbin
2015-05-15,82,Infinity,Mariah Carey
2015-05-15,83,She Don't Love You,Eric Paslay
2015-05-15,84,Get Low,Dillon Francis & DJ Snake
2015-05-15,85,El Perdon (Forgiveness),Nicky Jam & Enrique Iglesias
2015-05-15,86,Ain't Worth The Whiskey,Cole Swindell
2015-05-15,87,Stressed Out,twenty one pilots
2015-05-15,88,Wet Dreamz,J. Cole
2015-05-15,89,Nothing Without Love,Nate Ruess
2015-05-15,90,I Don't Get Tired (#IDGT),Kevin Gates Featuring August Alsina
2015-05-15,91,American Oxygen,Rihanna
2015-05-15,92,10 Bands,Drake
2015-05-15,93,Uma Thurman,Fall Out Boy
2015-05-15,94,Flicka Da Wrist,Chedda Da Connect
2015-05-15,95,Legend,Drake
2015-05-15,96,Tonight Looks Good On You,Jason Aldean
2015-05-15,97,One Hell Of An Amen,Brantley Gilbert
2015-05-15,98,Crushin' It,Brad Paisley
2015-05-15,99,Games,Luke Bryan
2015-05-15,100,Feeling Myself, Nicki Minaj Featuring Beyonce
2015-06-15,1,See You Again,Wiz Khalifa Featuring Charlie Puth
2015-06-15,2,Bad Blood,Taylor Swift Featuring Kendrick Lamar
2015-06-15,3,Trap Queen,Fetty Wap
2015-06-15,4,Shut Up And Dance,WALK THE MOON
2015-06-15,5,Want To Want Me,Jason Derulo
2015-06-15,6,Uptown Funk!,Mark Ronson Featuring Bruno Mars
2015-06-15,7,Earned It (Fifty Shades Of Grey),The Weeknd
2015-06-15,8,Hey Mama,David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack
2015-06-15,9,Honey, I'm Good.,Andy Grammer
2015-06-15,10,Sugar,Maroon 5
2015-06-15,11,Cheerleader,OMI
2015-06-15,12,Talking Body,Tove Lo
2015-06-15,13,Nasty Freestyle,T-Wayne
2015-06-15,14,You Know You Like It,DJ Snake & AlunaGeorge
2015-06-15,15,Watch Me,Silento
2015-06-15,16,Post To Be,Omarion Featuring Chris Brown & Jhene Aiko
2015-06-15,17,Love Me Like You Do,Ellie Goulding
2015-06-15,18,Worth It,Fifth Harmony Featuring Kid Ink
2015-06-15,19,Where Are U Now,Skrillex & Diplo With Justin Bieber
2015-06-15,20,Thinking Out Loud,Ed Sheeran
2015-06-15,21,The Hills,The Weeknd
2015-06-15,22,Lean On,Major Lazer & DJ Snake Featuring MO
2015-06-15,23,This Summer's Gonna Hurt...,Maroon 5
2015-06-15,24,B**** Better Have My Money,Rihanna
2015-06-15,25,Fight Song,Rachel Platten
2015-06-15,26,Dear Future Husband,Meghan Trainor
2015-06-15,27,Slow Motion,Trey Songz
2015-06-15,28,Somebody,Natalie La Rose Featuring Jeremih
2015-06-15,29,Girl Crush,Little Big Town
2015-06-15,30,Flex (Ooh Ooh Ooh),Rich Homie Quan
2015-06-15,31,Style,Taylor Swift
2015-06-15,32,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas
2015-06-15,33,Elastic Heart,Sia
2015-06-15,34,Budapest,George Ezra
2015-06-15,35,Take Your Time,Sam Hunt
2015-06-15,36,The Night Is Still Young,Nicki Minaj
2015-06-15,37,Blank Space,Taylor Swift
2015-06-15,38,Shake It Off
 ,Taylor Swift
2015-06-15,39,Sangria,Blake Shelton
2015-06-15,40,Bright,Echosmith
2015-06-15,41,Kick The Dust Up,Luke Bryan
2015-06-15,42,Photograph,Ed Sheeran
2015-06-15,43,Chains,Nick Jonas
2015-06-15,44,Sippin' On Fire,Florida Georgia Line
2015-06-15,45,Be Real,Kid Ink Featuring DeJ Loaf
2015-06-15,46,Blessings,Big Sean Featuring Drake
2015-06-15,47,Phenomenal,Eminem
2015-06-15,48,Time Of Our Lives,Pitbull & Ne-Yo
2015-06-15,49,Don't It,Billy Currington
2015-06-15,50,Fun, Pitbull Featuring Chris Brown
2015-06-15,51,One Last Time,Ariana Grande
2015-06-15,52,Pretty Girls,Britney Spears & Iggy Azalea
2015-06-15,53,Love Me Like You Mean It,Kelsea Ballerini
2015-06-15,54,Uma Thurman,Fall Out Boy
2015-06-15,55,Little Toy Guns,Carrie Underwood
2015-06-15,56,Wild Child,Kenny Chesney With Grace Potter
2015-06-15,57,Commas,Future
2015-06-15,58,Ulay, Oh,How I Became The Bomb
2015-06-15,59,Smoke,A Thousand Horses
2015-06-15,60,I Really Like You,Carly Rae Jepsen
2015-06-15,61,Love You Like That,Canaan Smith
2015-06-15,62,Classic Man,Jidenna Featuring Roman GianArthur
2015-06-15,63,Baby Be My Love Song,Easton Corbin
2015-06-15,64, Like A Wrecking Ball,Eric Church
2015-06-15,65,Truffle Butter,Nicki Minaj Featuring Drake & Lil Wayne
2015-06-15, 66,Tonight Looks Good On You,Jason Aldean
2015-06-15,67,Crash And Burn,Thomas Rhett
2015-06-15,68,Diamond Rings And Old Barstools,Tim McGraw With Catherine Dunn
2015-06-15,69,Wet Dreamz,J. Cole
2015-06-15,70,One Hell Of An Amen,Brantley Gilbert
2015-06-15,71,I Need Your Love,Shaggy Featuring Mohombi, Faydee, Costi
2015-06-15,72,Lay Me Down,Sam Smith
2015-06-15,73,The Matrimony,Wale Featuring Usher
2015-06-15,74,Flashlight,Jessie J
2015-06-15,75,Loving You Easy,Zac Brown Band
2015-06-15,76,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney
2015-06-15,77,How Many Times,DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean
2015-06-15,78,Stitches,Shawn Mendes
2015-06-15,79,Crushin' It,Brad Paisley
2015-06-15,80,Know Yourself,Drake
2015-06-15,81,Buy Me A Boat,Chris Janson
2015-06-15,82,Nasty,Bandit Gang Marco Featuring Dro
2015-06-15,83,El Perdon (Forgiveness),Nicky Jam & Enrique Iglesias
2015-06-15,84,L$D,A$AP Rocky
2015-06-15,85,House Party,Sam Hunt
2015-06-15,86,Energy,Drake
2015-06-15,87,Kiss You In The Morning,Michael Ray
2015-06-15,88,Planez,Jeremih Featuring J. Cole
2015-06-15,89,Believe,Mumford & Sons
2015-06-15,90,Young & Crazy,Frankie Ballard
2015-06-15,91,All Day,Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney
2015-06-15,92,Everyday,A$AP Rocky Featuring Rod Stewart x Miguel x Mark Ronson
2015-06-15,93,I Want You To Know,Zedd Featuring Selena Gomez
2015-06-15,94,Renegades,X Ambassadors
2015-06-15,95,I Don't Get Tired (#IDGT),Kevin Gates Featuring August Alsina
2015-06-15,96,Hood Go Crazy,Tech N9Ne Featuring 2 Chainz & B.o.B
2015-06-15,97,Electric Body,A$AP Rocky Featuring ScHoolboy Q
2015-06-15,98,You Changed Me,Jamie Foxx Featuring Chris Brown
2015-06-15,99,Hell Of A Night,Dustin Lynch
2015-06-15,100,Get Low,Dillon Francis & DJ Snake
2015-07-15,1,See You Again,Wiz Khalifa Featuring Charlie Puth
2015-07-15,2,Cheerleader,OMI
2015-07-15,3,Watch Me,Silento
2015-07-15,4, Bad Blood,Taylor Swift Featuring Kendrick Lamar
2015-07-15,5,Trap Queen,Fetty Wap
2015-07-15,6,Can't Feel My Face,The Weeknd
2015-07-15,7,Shut Up And Dance,WALK THE MOON
2015-07-15,8,Where Are U Now,Skrillex & Diplo With Justin Bieber
2015-07-15,9,Hey Mama,David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack
2015-07-15,10,Fight Song,Rachel Platten
2015-07-15,11,Honey, I'm Good.,Andy Grammer
2015-07-15,12,Uptown Funk!,Mark Ronson Featuring Bruno Mars
2015-07-15,13,Want To Want Me,Jason Derulo
2015-07-15,14,Worth It,Fifth Harmony Featuring Kid Ink
2015-07-15,15,B**** Better Have My Money,Rihanna
2015-07-15,16,Earned It (Fifty Shades Of Grey),The Weeknd
2015-07-15,17,Good For You,Selena Gomez Featuring A$AP Rocky
2015-07-15,18,Lean On,Major Lazer & DJ Snake Featuring MO
2015-07-15,19,The Hills
 ,The Weeknd
2015-07-15,20,Post To Be,Omarion Featuring Chris Brown & Jhene Aiko
2015-07-15,21,Sugar,Maroon 5
2015-07-15,22,Talking Body,Tove Lo
2015-07-15,23,You Know You Like It,DJ Snake & AlunaGeorge
2015-07-15,24,Thinking Out Loud,Ed Sheeran
2015-07-15,25,Photograph,Ed Sheeran
2015-07-15,26,Classic Man,Jidenna Featuring Roman GianArthur
2015-07-15,27,This Summer's Gonna Hurt...,Maroon 5
2015-07-15,28,Love Me Like You Do,Ellie Goulding
2015-07-15,29,Flex (Ooh Ooh Ooh),Rich Homie Quan
2015-07-15,30,Nasty Freestyle,T-Wayne
2015-07-15,31,Girl Crush,Little Big Town
2015-07-15,32,All Eyes On You,Meek Mill Featuring Chris Brown & Nicki Minaj
2015-07-15,33,Elastic Heart,Sia
2015-07-15,34,679,Fetty Wap Featuring Remy Boyz
2015-07-15,35,Slow Motion,Trey Songz
2015-07-15,36,Cool For The Summer,Demi Lovato
2015-07-15,37,Take Your Time,Sam Hunt
2015-07-15,38,Kick The Dust Up,Luke Bryan
2015-07-15,39,Sangria,Blake Shelton
2015-07-15,40,Fun,Pitbull Featuring Chris Brown
2015-07-15,41,The Night Is Still Young,Nicki Minaj
2015-07-15,42,Uma Thurman,Fall Out Boy
2015-07-15,43,Be Real,Kid Ink Featuring DeJ Loaf
2015-07-15,44,Somebody,Natalie La Rose Featuring Jeremih
2015-07-15,45,House Party,Sam Hunt
2015-07-15,46,Shake It Off,Taylor Swift
2015-07-15,47,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas
2015-07-15,48,Style,Taylor Swift
2015-07-15,49,Budapest,George Ezra
2015-07-15,50,Blank Space,Taylor Swift
2015-07-15,51,Love You Like That,Canaan Smith
2015-07-15,52,Tonight Looks Good On You,Jason Aldean
2015-07-15,53,Crash And Burn,Thomas Rhett
2015-07-15,54,Like A Wrecking Ball,Eric Church
2015-07-15,55,Love Me Like You Mean It,Kelsea Ballerini
2015-07-15,56,Baby Be My Love Song,Easton Corbin
2015-07-15,57,R.I.C.O.,Meek Mill Featuring Drake
2015-07-15,58,Buy Me A Boat,Chris Janson
2015-07-15,59,Bright,Echosmith
2015-07-15,60,One Hell Of An Amen,Brantley Gilbert
2015-07-15,61,Loving You Easy,Zac Brown Band
2015-07-15,62,Stitches,Shawn Mendes
2015-07-15,63,I Don't Like It, I Love It,Flo Rida Featuring Robin Thicke & Verdine White
2015-07-15,64,Commas,Future
2015-07-15,65,Little Toy Guns,Carrie Underwood
2015-07-15,66,Kiss You In The Morning,Michael Ray
2015-07-15,67,Planez,Jeremih Featuring J. Cole
2015-07-15,68,Wet Dreamz,J. Cole
2015-07-15,69,Renegades,X Ambassadors
2015-07-15,70,Crushin' It,Brad Paisley
2015-07-15,71,The Matrimony,Wale Featuring Usher
2015-07-15,72,Marvin Gaye,Charlie Puth Featuring Meghan Trainor
2015-07-15,73,John Cougar, John Deere, John 3:16,Keith Urban
2015-07-15,74,Diamond Rings And Old Barstools,Tim McGraw With Catherine Dunn
2015-07-15,75,Hell Of A Night,Dustin Lynch
2015-07-15,76,Young & Crazy,Frankie Ballard
2015-07-15,77,Sippin' On Fire, Florida Georgia Line
2015-07-15,78,This Could Be Us,Rae Sremmurd
2015-07-15,79,Yoga,Janelle Monae & Jidenna
2015-07-15,80,How Many Times,DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean
2015-07-15,81,Lose My Mind,Brett Eldredge
2015-07-15,82,Alright,Kendrick Lamar
2015-07-15,83,Don't It,Billy Currington
2015-07-15,84,Play No Games,Big Sean Featuring Chris Brown & Ty Dolla $ign
2015-07-15,85,Ghost Town,Adam Lambert
2015-07-15,86,Do It Again,Pia Mia Featuring Chris Brown & Tyga
2015-07-15,87,El Perdon (Forgiveness),Nicky Jam & Enrique Iglesias
2015-07-15,88,Real Life,Jake Owen
2015-07-15,89,Coffee,Miguel
2015-07-15,90,I Really Like You,Carly Rae Jepsen
2015-07-15,91,Good Thing,Sage The Gemini Featuring Nick Jonas
2015-07-15,92,Smoke,A Thousand Horses
2015-07-15,93,Hood Go Crazy,Tech N9Ne Featuring 2 Chainz & B.o.B
2015-07-15,94,Know Yourself,Drake
2015-07-15,95,Flashlight,Jessie J
2015-07-15,96,Bad For You,Meek Mill Featuring Nicki Minaj
2015-07-15,97,Beautiful Now,Zedd Featuring Jon Bellion
2015-07-15,98,My Way,Fetty Wap Featuring Monty
2015-07-15,99,Tear In My Heart,twenty one pilots
2015-07-15,100,Brother,NEEDTOBREATHE Featuring Gavin DeGraw
2015-08-15,1,Cheerleader,OMI
2015-08-15,2,Can't Feel My Face,The Weeknd
2015-08-15,3,Watch Me,Silento
2015-08-15,4,Bad Blood,Taylor Swift Featuring Kendrick Lamar
2015-08-15,5,See You Again,Wiz Khalifa Featuring Charlie Puth
2015-08-15,6,Lean On,Major Lazer & DJ Snake Featuring MO
2015-08-15,7,Trap Queen,Fetty Wap
2015-08-15,8,My Way,Fetty Wap Featuring Monty
2015-08-15,9,Fight Song,Rachel Platten
2015-08-15,10,Shut Up And Dance,WALK THE MOON
2015-08-15,11,The Hills,The Weeknd
2015-08-15,12,Where Are U Now,Skrillex & Diplo With Justin Bieber
2015-08-15,13,Good For You,Selena Gomez Featuring A$AP Rocky
2015-08-15,14,Honey, I'm Good.,Andy Grammer
2015-08-15,15,Worth It,Fifth Harmony Featuring Kid Ink
2015-08-15,16,679,Fetty Wap Featuring Remy Boyz
2015-08-15,17,Uptown Funk!,Mark Ronson Featuring Bruno Mars
2015-08-15,18,Hey Mama,David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack
2015-08-15,19,Cool For The Summer,Demi Lovato
2015-08-15,20,Photograph,Ed Sheeran
2015-08-15,21,All Eyes On You,Meek Mill Featuring Chris Brown & Nicki Minaj
2015-08-15,22,Post To Be,Omarion Featuring Chris Brown & Jhene Aiko
2015-08-15,23,Want To Want Me,Jason Derulo
2015-08-15,24,Classic Man, Jidenna Featuring Roman GianArthur
2015-08-15,25,Sugar,Maroon 5
2015-08-15,26,Uma Thurman,Fall Out Boy
2015-08-15,27,Flex (Ooh Ooh Ooh),Rich Homie Quan
2015-08-15,28,Thinking Out Loud,Ed Sheeran
2015-08-15,29,Kick The Dust Up,Luke Bryan
2015-08-15,30,Earned It (Fifty Shades Of Grey),The Weeknd
2015-08-15,31,B**** Better Have My Money, Rihanna
2015-08-15,32,House Party,Sam Hunt
2015-08-15,33,Love Me Like You Do,Ellie Goulding
